ORTHOMCL6281	>XP-022235968.1_LPOLY
ORTHOMCL6281	>LHES012419-PA_LHESP
ORTHOMCL6281	>LREC001105-PA_LRECL
ORTHOMCL6281	>ISCW007413-PA_ISCAP
ORTHOMCL13014	>KFM78185_SMIMO
ORTHOMCL13014	>LREC001913-PA_LRECL
ORTHOMCL2088	>BGIBMGA013501-TA_BMORI
ORTHOMCL2088	>XP-023240724.1_CSCUL
ORTHOMCL2088	>LREC017674-PA_LRECL
ORTHOMCL2088	>XP-042902386.1_PTEPI
ORTHOMCL2088	>KFM69730_SMIMO
ORTHOMCL2088	>XP-042912914.1_PTEPI
ORTHOMCL2088	>XP-042909730.1_PTEPI
ORTHOMCL2088	>XP-042912783.1_PTEPI
ORTHOMCL2088	>XP-042913035.1_PTEPI
ORTHOMCL5293	>LREC008063-PA_LRECL
ORTHOMCL5293	>ISCW014414-PA_ISCAP
ORTHOMCL10267	>PRD30320.1_NCLAV
ORTHOMCL10267	>LREC016044-PA_LRECL
ORTHOMCL1440	>Cr-036940-T1_CROTU
ORTHOMCL1440	>LREC000973-PA_LRECL
ORTHOMCL1440	>LHES006994-PA_LHESP
ORTHOMCL1440	>LHES009183-PA_LHESP
ORTHOMCL1440	>LREC000972-PA_LRECL
ORTHOMCL9917	>LHES002070-PA_LHESP
ORTHOMCL9917	>PRD26057.1_NCLAV
ORTHOMCL9917	>LREC000262-PA_LRECL
ORTHOMCL2319	>LHES007962-PA_LHESP
ORTHOMCL2319	>tetur09g02120.1_TURTI
ORTHOMCL15760	>LHES005484-PA_LHESP
ORTHOMCL15760	>KFM70241_SMIMO
ORTHOMCL4753	>Cr-040715-T1_CROTU
ORTHOMCL4753	>ISCW015819-PA_ISCAP
ORTHOMCL10224	>ISCW007045-PA_ISCAP
ORTHOMCL10224	>SSCA005379-PA_SSCAB
ORTHOMCL16607	>PRD19944.1_NCLAV
ORTHOMCL16607	>KFM59774_SMIMO
ORTHOMCL3779	>PRD28484.1_NCLAV
ORTHOMCL3779	>SSCA008028-PA_SSCAB
ORTHOMCL1020	>BGIBMGA007565-TA_BMORI
ORTHOMCL1020	>tetur35g01470.1_TURTI
ORTHOMCL1020	>ISCW011526-PA_ISCAP
ORTHOMCL1020	>LHES014339-PA_LHESP
ORTHOMCL1020	>KFM79594_SMIMO
ORTHOMCL1020	>PRD35836.1_NCLAV
ORTHOMCL1020	>LHES008118-PA_LHESP
ORTHOMCL1020	>PRD24077.1_NCLAV
ORTHOMCL1020	>LREC010268-PA_LRECL
ORTHOMCL1020	>FBpp0271939_DMELA
ORTHOMCL1020	>XP-003741730.2_MOCCI
ORTHOMCL16059	>LREC003376-PA_LRECL
ORTHOMCL3157	>LREC019989-PA_LRECL
ORTHOMCL3157	>LREC020583-PA_LRECL
ORTHOMCL417	>LHES006060-PA_LHESP
ORTHOMCL417	>KFM63981_SMIMO
ORTHOMCL417	>KFM79669_SMIMO
ORTHOMCL417	>XP-022672455_VDEST
ORTHOMCL417	>LREC011882-PA_LRECL
ORTHOMCL417	>XP-022258398.1_LPOLY
ORTHOMCL417	>LHES008277-PA_LHESP
ORTHOMCL417	>LREC006735-PA_LRECL
ORTHOMCL417	>XP-022672615_VDEST
ORTHOMCL816	>BGIBMGA000632-TA_BMORI
ORTHOMCL816	>LREC014763-PA_LRECL
ORTHOMCL816	>ISCW006036-PA_ISCAP
ORTHOMCL816	>XP-003744175.1_MOCCI
ORTHOMCL816	>FBpp0072049_DMELA
ORTHOMCL816	>SSCA005851-PA_SSCAB
ORTHOMCL865	>ISCW014710-PA_ISCAP
ORTHOMCL1016	>BGIBMGA006516-TA_BMORI
ORTHOMCL1016	>Cr-016735-T1_CROTU
ORTHOMCL1016	>Cr-016736-T1_CROTU
ORTHOMCL1016	>XP-023232673.1_CSCUL
ORTHOMCL1016	>LHES011306-PA_LHESP
ORTHOMCL1016	>KFM66619_SMIMO
ORTHOMCL1016	>XP-023219103.1_CSCUL
ORTHOMCL13343	>XP-015920927.2_PTEPI
ORTHOMCL13033	>LHES007275-PA_LHESP
ORTHOMCL13033	>PRD33897.1_NCLAV
ORTHOMCL3096	>Cr-038351-T1_CROTU
ORTHOMCL3096	>ISCW018055-PA_ISCAP
ORTHOMCL1096	>XP-022256774.1_LPOLY
ORTHOMCL1096	>XP-023240071.1_CSCUL
ORTHOMCL1096	>XP-023240059.1_CSCUL
ORTHOMCL1096	>LHES008897-PA_LHESP
ORTHOMCL1096	>LREC015312-PA_LRECL
ORTHOMCL1349	>BGIBMGA013635-TA_BMORI
ORTHOMCL1349	>Cr-008435-T1_CROTU
ORTHOMCL1349	>Cr-044770-T1_CROTU
ORTHOMCL1349	>Cr-044773-T1_CROTU
ORTHOMCL1349	>LHES006616-PA_LHESP
ORTHOMCL1349	>LREC018569-PA_LRECL
ORTHOMCL1349	>LREC018827-PA_LRECL
ORTHOMCL11085	>LHES004100-PA_LHESP
ORTHOMCL11085	>PRD35417.1_NCLAV
ORTHOMCL11085	>Trichonephila-antipodiana-00015447-RA_TANTI
ORTHOMCL7440	>XP-013774604.1_LPOLY
ORTHOMCL7440	>ISCW017046-PA_ISCAP
ORTHOMCL7440	>LHES001321-PA_LHESP
ORTHOMCL7440	>XP-018494888.1_MOCCI
ORTHOMCL7440	>LHES001320-PA_LHESP
ORTHOMCL2498	>BGIBMGA013447-TA_BMORI
ORTHOMCL2498	>LHES011684-PA_LHESP
ORTHOMCL2498	>XP-023239872.1_CSCUL
ORTHOMCL2498	>LREC001344-PA_LRECL
ORTHOMCL3183	>Cr-011591-T1_CROTU
ORTHOMCL3183	>KFM80029_SMIMO
ORTHOMCL3183	>LHES002772-PA_LHESP
ORTHOMCL3183	>KFM80030_SMIMO
ORTHOMCL3183	>ISCW022548-PA_ISCAP
ORTHOMCL3183	>ISCW022550-PA_ISCAP
ORTHOMCL3183	>LHES002773-PA_LHESP
ORTHOMCL3573	>BGIBMGA003431-TA_BMORI
ORTHOMCL3573	>LHES007081-PA_LHESP
ORTHOMCL3573	>LREC018673-PA_LRECL
ORTHOMCL3573	>ISCW008485-PA_ISCAP
ORTHOMCL3573	>XP-023219207.1_CSCUL
ORTHOMCL2264	>BGIBMGA004459-TA_BMORI
ORTHOMCL2264	>LHES016138-PA_LHESP
ORTHOMCL2264	>KFM76240_SMIMO
ORTHOMCL2264	>LREC015378-PA_LRECL
ORTHOMCL1992	>BGIBMGA009014-TA_BMORI
ORTHOMCL1992	>Cr-027858-T1_CROTU
ORTHOMCL1992	>LHES009405-PA_LHESP
ORTHOMCL1992	>KFM82044_SMIMO
ORTHOMCL1992	>tetur04g09210.1_TURTI
ORTHOMCL1992	>SSCA005702-PA_SSCAB
ORTHOMCL1992	>LREC004045-PA_LRECL
ORTHOMCL1992	>LHES007019-PA_LHESP
ORTHOMCL4565	>BGIBMGA005440-TA_BMORI
ORTHOMCL4565	>XP-013790203.1_LPOLY
ORTHOMCL4565	>KFM62244_SMIMO
ORTHOMCL4565	>Trichonephila-antipodiana-00013985-RA_TANTI
ORTHOMCL4565	>LREC000397-PA_LRECL
ORTHOMCL5257	>BGIBMGA003557-TA_BMORI
ORTHOMCL5257	>LHES010845-PA_LHESP
ORTHOMCL5257	>LREC018033-PA_LRECL
ORTHOMCL241	>Cr-043543-T1_CROTU
ORTHOMCL241	>XP-013780453.2_LPOLY
ORTHOMCL241	>Cr-037169-T1_CROTU
ORTHOMCL241	>LREC006678-PA_LRECL
ORTHOMCL241	>KFM66095_SMIMO
ORTHOMCL241	>KFM67782_SMIMO
ORTHOMCL241	>LHES010220-PA_LHESP
ORTHOMCL241	>Cr-036055-T1_CROTU
ORTHOMCL241	>LREC006679-PA_LRECL
ORTHOMCL241	>LREC002044-PA_LRECL
ORTHOMCL241	>XP-022256911.1_LPOLY
ORTHOMCL3949	>XP-022248469.1_LPOLY
ORTHOMCL3949	>LHES005880-PA_LHESP
ORTHOMCL3949	>KFM81899_SMIMO
ORTHOMCL3949	>LHES014465-PA_LHESP
ORTHOMCL3949	>ISCW015556-PA_ISCAP
ORTHOMCL3949	>ISCW001108-PA_ISCAP
ORTHOMCL3949	>SSCA005033-PA_SSCAB
ORTHOMCL3949	>PRD22376.1_NCLAV
ORTHOMCL3949	>SSCA003719-PA_SSCAB
ORTHOMCL2779	>ISCW005633-PA_ISCAP
ORTHOMCL2779	>LHES000927-PA_LHESP
ORTHOMCL2779	>XP-042901716.1_PTEPI
ORTHOMCL2779	>KFM67800_SMIMO
ORTHOMCL2779	>Trichonephila-antipodiana-00018438-RA_TANTI
ORTHOMCL2779	>LREC019719-PA_LRECL
ORTHOMCL2779	>XP-042907629.1_PTEPI
ORTHOMCL9563	>XP-013792831.1_LPOLY
ORTHOMCL9563	>KFM81902_SMIMO
ORTHOMCL9563	>LREC007950-PA_LRECL
ORTHOMCL3416	>LREC003370-PA_LRECL
ORTHOMCL7117	>tetur03g01720.1_TURTI
ORTHOMCL7117	>XP-015928546.1_PTEPI
ORTHOMCL6965	>XP-023238482.1_CSCUL
ORTHOMCL6965	>XP-013781368.1_LPOLY
ORTHOMCL6965	>LHES000971-PA_LHESP
ORTHOMCL6965	>KFM74855_SMIMO
ORTHOMCL6965	>SSCA005189-PA_SSCAB
ORTHOMCL8950	>LHES011624-PA_LHESP
ORTHOMCL8950	>KFM58978_SMIMO
ORTHOMCL8950	>XP-013775522.1_LPOLY
ORTHOMCL8745	>XP-013793440.2_LPOLY
ORTHOMCL8745	>KFM62960_SMIMO
ORTHOMCL6753	>Cr-052042-T1_CROTU
ORTHOMCL6753	>XP-028967687.1_MOCCI
ORTHOMCL6753	>XP-018494653.1_MOCCI
ORTHOMCL6753	>XP-018497533.1_MOCCI
ORTHOMCL6753	>XP-042895515.1_PTEPI
ORTHOMCL492	>BGIBMGA002321-TA_BMORI
ORTHOMCL492	>Cr-018508-T1_CROTU
ORTHOMCL492	>XP-013778301.2_LPOLY
ORTHOMCL492	>LHES013360-PA_LHESP
ORTHOMCL492	>XP-042913539.1_PTEPI
ORTHOMCL492	>LREC005459-PA_LRECL
ORTHOMCL492	>LHES014312-PA_LHESP
ORTHOMCL492	>KFM70972_SMIMO
ORTHOMCL492	>Trichonephila-antipodiana-00013950-RA_TANTI
ORTHOMCL492	>ISCW003358-PA_ISCAP
ORTHOMCL492	>XP-023214491.1_CSCUL
ORTHOMCL492	>XP-028968827.1_MOCCI
ORTHOMCL492	>XP-022646934_VDEST
ORTHOMCL492	>Cr-018507-T1_CROTU
ORTHOMCL492	>KFM61426_SMIMO
ORTHOMCL492	>FBpp0293271_DMELA
ORTHOMCL492	>tetur31g01970.1_TURTI
ORTHOMCL492	>tetur33g01610.1_TURTI
ORTHOMCL492	>tetur33g01670.1_TURTI
ORTHOMCL492	>LREC015573-PA_LRECL
ORTHOMCL492	>LHES013476-PA_LHESP
ORTHOMCL492	>SSCA006455-PA_SSCAB
ORTHOMCL492	>BGIBMGA002322-TA_BMORI
ORTHOMCL14545	>LHES016128-PA_LHESP
ORTHOMCL357	>PRD33643.1_NCLAV
ORTHOMCL357	>KFM79214_SMIMO
ORTHOMCL357	>KFM68523_SMIMO
ORTHOMCL357	>LREC012932-PA_LRECL
ORTHOMCL2803	>LREC020107-PA_LRECL
ORTHOMCL2803	>PRD31544.1_NCLAV
ORTHOMCL2803	>SSCA005617-PA_SSCAB
ORTHOMCL13934	>ISCW008972-PA_ISCAP
ORTHOMCL184	>PRD35130.1_NCLAV
ORTHOMCL184	>KFM74294_SMIMO
ORTHOMCL184	>PRD32350.1_NCLAV
ORTHOMCL184	>PRD26897.1_NCLAV
ORTHOMCL184	>Trichonephila-antipodiana-00015594-RA_TANTI
ORTHOMCL184	>XP-042912188.1_PTEPI
ORTHOMCL184	>LREC012374-PA_LRECL
ORTHOMCL1811	>LHES013336-PA_LHESP
ORTHOMCL1811	>XP-042912033.1_PTEPI
ORTHOMCL1811	>LREC003243-PA_LRECL
ORTHOMCL1811	>PRD29466.1_NCLAV
ORTHOMCL1811	>LREC003244-PA_LRECL
ORTHOMCL7116	>BGIBMGA012771-TA_BMORI
ORTHOMCL7116	>LHES003375-PA_LHESP
ORTHOMCL7116	>KFM62101_SMIMO
ORTHOMCL7116	>KFM62102_SMIMO
ORTHOMCL7116	>LREC006474-PA_LRECL
ORTHOMCL9580	>PRD30718.1_NCLAV
ORTHOMCL211	>LHES014804-PA_LHESP
ORTHOMCL211	>LHES003695-PA_LHESP
ORTHOMCL211	>LREC004477-PA_LRECL
ORTHOMCL211	>LREC002316-PA_LRECL
ORTHOMCL3024	>LREC004838-PA_LRECL
ORTHOMCL9413	>KFM79319_SMIMO
ORTHOMCL5572	>LHES015245-PA_LHESP
ORTHOMCL5572	>LREC009363-PA_LRECL
ORTHOMCL5585	>PRD24431.1_NCLAV
ORTHOMCL5585	>Cr-030243-T1_CROTU
ORTHOMCL4585	>LHES010414-PA_LHESP
ORTHOMCL4604	>BGIBMGA001709-TA_BMORI
ORTHOMCL4604	>KFM80960_SMIMO
ORTHOMCL4604	>LHES001233-PA_LHESP
ORTHOMCL4604	>ISCW020203-PA_ISCAP
ORTHOMCL4604	>FBpp0111579_DMELA
ORTHOMCL6511	>ISCW011191-PA_ISCAP
ORTHOMCL6511	>LREC017796-PA_LRECL
ORTHOMCL578	>BGIBMGA003120-TA_BMORI
ORTHOMCL578	>BGIBMGA001755-TA_BMORI
ORTHOMCL578	>XP-023232448.1_CSCUL
ORTHOMCL578	>LREC004065-PA_LRECL
ORTHOMCL578	>Trichonephila-antipodiana-00004224-RA_TANTI
ORTHOMCL578	>Trichonephila-antipodiana-00003125-RA_TANTI
ORTHOMCL578	>LHES006794-PA_LHESP
ORTHOMCL578	>Cr-033050-T1_CROTU
ORTHOMCL578	>SSCA006066-PA_SSCAB
ORTHOMCL10384	>KFM62851_SMIMO
ORTHOMCL10384	>LREC009092-PA_LRECL
ORTHOMCL4719	>Cr-017219-T1_CROTU
ORTHOMCL4719	>LHES006667-PA_LHESP
ORTHOMCL4719	>PRD26390.1_NCLAV
ORTHOMCL4719	>LREC008747-PA_LRECL
ORTHOMCL4719	>KFM61373_SMIMO
ORTHOMCL7462	>LHES015091-PA_LHESP
ORTHOMCL7462	>PRD36134.1_NCLAV
ORTHOMCL7462	>Trichonephila-antipodiana-00009038-RA_TANTI
ORTHOMCL7462	>LHES010682-PA_LHESP
ORTHOMCL438	>BGIBMGA003478-TA_BMORI
ORTHOMCL438	>BGIBMGA003479-TA_BMORI
ORTHOMCL438	>Cr-006541-T1_CROTU
ORTHOMCL438	>XP-022256270.1_LPOLY
ORTHOMCL438	>XP-013771948.1_LPOLY
ORTHOMCL438	>LREC005812-PA_LRECL
ORTHOMCL438	>Cr-017799-T1_CROTU
ORTHOMCL438	>LREC005811-PA_LRECL
ORTHOMCL5658	>Cr-000525-T1_CROTU
ORTHOMCL5658	>XP-013791075.2_LPOLY
ORTHOMCL5658	>LHES001276-PA_LHESP
ORTHOMCL5658	>Trichonephila-antipodiana-00001570-RA_TANTI
ORTHOMCL5658	>ISCW016791-PA_ISCAP
ORTHOMCL3240	>Cr-035615-T1_CROTU
ORTHOMCL3240	>XP-023212530.1_CSCUL
ORTHOMCL3240	>LHES014889-PA_LHESP
ORTHOMCL3240	>LREC015557-PA_LRECL
ORTHOMCL3240	>ISCW001080-PA_ISCAP
ORTHOMCL5193	>BGIBMGA009381-TA_BMORI
ORTHOMCL5193	>KFM58642_SMIMO
ORTHOMCL5193	>Trichonephila-antipodiana-00014900-RA_TANTI
ORTHOMCL5193	>ISCW006178-PA_ISCAP
ORTHOMCL5193	>Trichonephila-antipodiana-00014901-RA_TANTI
ORTHOMCL13815	>XP-042909228.1_PTEPI
ORTHOMCL13815	>KFM73513_SMIMO
ORTHOMCL1786	>LREC002103-PA_LRECL
ORTHOMCL1786	>PRD25082.1_NCLAV
ORTHOMCL1962	>BGIBMGA006908-TA_BMORI
ORTHOMCL1962	>Cr-042740-T1_CROTU
ORTHOMCL1962	>XP-023232666.1_CSCUL
ORTHOMCL1962	>KFM74871_SMIMO
ORTHOMCL1962	>tetur15g03390.1_TURTI
ORTHOMCL1962	>LHES003538-PA_LHESP
ORTHOMCL1962	>KFM69032_SMIMO
ORTHOMCL1962	>SSCA001685-PA_SSCAB
ORTHOMCL1962	>ISCW008354-PA_ISCAP
ORTHOMCL68	>XP-022236386.1_LPOLY
ORTHOMCL68	>LREC012038-PA_LRECL
ORTHOMCL68	>LREC019296-PA_LRECL
ORTHOMCL68	>LHES012405-PA_LHESP
ORTHOMCL68	>LREC018302-PA_LRECL
ORTHOMCL68	>XP-013776460.2_LPOLY
ORTHOMCL68	>LREC019706-PA_LRECL
ORTHOMCL68	>KFM62753_SMIMO
ORTHOMCL68	>tetur27g00990.1_TURTI
ORTHOMCL68	>tetur27g01040.1_TURTI
ORTHOMCL68	>SSCA006967-PA_SSCAB
ORTHOMCL68	>Cr-033731-T1_CROTU
ORTHOMCL68	>XP-013790082.2_LPOLY
ORTHOMCL68	>XP-023219824.1_CSCUL
ORTHOMCL68	>LHES000022-PA_LHESP
ORTHOMCL68	>XP-015925985.1_PTEPI
ORTHOMCL68	>Trichonephila-antipodiana-00013720-RA_TANTI
ORTHOMCL68	>KFM61441_SMIMO
ORTHOMCL68	>LREC016733-PA_LRECL
ORTHOMCL68	>XP-018494881.2_MOCCI
ORTHOMCL68	>XP-022665186_VDEST
ORTHOMCL68	>SSCA004102-PA_SSCAB
ORTHOMCL68	>BGIBMGA007609-TA_BMORI
ORTHOMCL68	>FBpp0293268_DMELA
ORTHOMCL68	>SSCA004770-PA_SSCAB
ORTHOMCL6030	>XP-022235060.1_LPOLY
ORTHOMCL6030	>ISCW022724-PA_ISCAP
ORTHOMCL6030	>LREC010990-PA_LRECL
ORTHOMCL16666	>PRD23427.1_NCLAV
ORTHOMCL16666	>KFM57387_SMIMO
ORTHOMCL5966	>LHES014263-PA_LHESP
ORTHOMCL9768	>LREC000801-PA_LRECL
ORTHOMCL9768	>KFM77625_SMIMO
ORTHOMCL9768	>ISCW010486-PA_ISCAP
ORTHOMCL14700	>Cr-027117-T1_CROTU
ORTHOMCL6708	>ISCW001417-PA_ISCAP
ORTHOMCL2538	>Cr-020980-T1_CROTU
ORTHOMCL2538	>XP-013788242.2_LPOLY
ORTHOMCL2538	>LHES012867-PA_LHESP
ORTHOMCL2538	>PRD22242.1_NCLAV
ORTHOMCL2538	>KFM70997_SMIMO
ORTHOMCL2538	>LREC003197-PA_LRECL
ORTHOMCL2538	>SSCA000287-PA_SSCAB
ORTHOMCL2538	>SSCA001324-PA_SSCAB
ORTHOMCL14070	>Cr-000803-T1_CROTU
ORTHOMCL3787	>PRD21564.1_NCLAV
ORTHOMCL3787	>KFM60195_SMIMO
ORTHOMCL3787	>LREC014744-PA_LRECL
ORTHOMCL16408	>PRD24258.1_NCLAV
ORTHOMCL16408	>KFM59363_SMIMO
ORTHOMCL7253	>KFM61097_SMIMO
ORTHOMCL7253	>LREC003369-PA_LRECL
ORTHOMCL6345	>LHES003962-PA_LHESP
ORTHOMCL6345	>ISCW017035-PA_ISCAP
ORTHOMCL6345	>KFM74600_SMIMO
ORTHOMCL12498	>LREC015965-PA_LRECL
ORTHOMCL12498	>LREC016368-PA_LRECL
ORTHOMCL15029	>PRD18287.1_NCLAV
ORTHOMCL15029	>KFM59419_SMIMO
ORTHOMCL11064	>LHES002984-PA_LHESP
ORTHOMCL11064	>KFM60718_SMIMO
ORTHOMCL11064	>XP-042899225.1_PTEPI
ORTHOMCL11064	>LHES002983-PA_LHESP
ORTHOMCL11064	>Trichonephila-antipodiana-00009476-RA_TANTI
ORTHOMCL9458	>KFM64255_SMIMO
ORTHOMCL9458	>KFM64253_SMIMO
ORTHOMCL3163	>XP-013791523.2_LPOLY
ORTHOMCL3163	>LREC017279-PA_LRECL
ORTHOMCL3163	>LREC011159-PA_LRECL
ORTHOMCL2783	>XP-022249642.1_LPOLY
ORTHOMCL2783	>XP-023217705.1_CSCUL
ORTHOMCL2459	>XP-013790101.2_LPOLY
ORTHOMCL2459	>LHES003454-PA_LHESP
ORTHOMCL2459	>PRD18034.1_NCLAV
ORTHOMCL2459	>SSCA010492-PA_SSCAB
ORTHOMCL5845	>Trichonephila-antipodiana-00008155-RA_TANTI
ORTHOMCL96	>Cr-010528-T1_CROTU
ORTHOMCL96	>XP-022250741.1_LPOLY
ORTHOMCL96	>XP-013779130.1_LPOLY
ORTHOMCL96	>LREC004101-PA_LRECL
ORTHOMCL96	>KFM58254_SMIMO
ORTHOMCL96	>Cr-025128-T1_CROTU
ORTHOMCL96	>Cr-006192-T1_CROTU
ORTHOMCL96	>XP-013792461.1_LPOLY
ORTHOMCL96	>XP-023224398.1_CSCUL
ORTHOMCL96	>LHES000754-PA_LHESP
ORTHOMCL96	>tetur136g00010.1_TURTI
ORTHOMCL96	>LREC001134-PA_LRECL
ORTHOMCL96	>SSCA000434-PA_SSCAB
ORTHOMCL521	>BGIBMGA008336-TA_BMORI
ORTHOMCL521	>Cr-036416-T1_CROTU
ORTHOMCL521	>LREC017380-PA_LRECL
ORTHOMCL521	>tetur02g13750.1_TURTI
ORTHOMCL521	>XP-023209963.1_CSCUL
ORTHOMCL521	>SSCA001097-PA_SSCAB
ORTHOMCL9895	>LHES013137-PA_LHESP
ORTHOMCL1731	>LHES002073-PA_LHESP
ORTHOMCL1731	>KFM62986_SMIMO
ORTHOMCL1731	>PRD35681.1_NCLAV
ORTHOMCL1731	>LREC010362-PA_LRECL
ORTHOMCL1731	>XP-022236747.1_LPOLY
ORTHOMCL1573	>tetur14g01640.1_TURTI
